user_id,date,sleep_duration_hrs,deep_sleep_pct,rem_sleep_pct,wake_ups,sleep_efficiency_pct,bedtime_hr,focus_hours,tasks_completed,reaction_time_ms,working_memory_score,attention_score,caffeine_mg,exercise_minutes,stress_level,mental_clarity
USER064,2025-09-22,7.37,19.8,22.0,3,87.3,21.7,4.46,7,313,87,78,72,9,3,6
USER064,2025-09-23,7.56,31.0,27.3,3,92.7,21.92,4.83,2,291,100,70,108,14,3,5
USER064,2025-09-24,8.02,34.6,24.7,1,96.8,22.08,4.89,3,224,92,61,87,13,3,5
USER064,2025-09-25,6.84,40.9,25.2,1,92.9,22.41,5.68,5,215,78,79,44,33,4,3
USER064,2025-09-26,8.43,11.8,24.1,3,96.7,21.69,6.81,2,236,84,76,177,3,5,7
USER064,2025-09-27,9.3,31.5,33.2,1,98.9,23.32,6.12,3,263,69,72,50,13,5,6
USER064,2025-09-28,10.11,25.9,33.1,2,95.4,23.54,2.22,1,317,53,60,207,34,7,4
USER064,2025-09-29,6.61,31.4,33.4,0,92.5,21.63,5.06,5,348,70,83,52,22,3,7
USER064,2025-09-30,7.87,19.3,26.1,5,98.8,21.89,5.58,1,239,82,82,124,46,5,5
USER064,2025-10-01,7.53,29.7,19.5,6,98.1,22.47,5.88,5,303,76,79,31,0,4,4
USER064,2025-10-02,9.74,16.7,26.5,0,94.5,22.13,5.31,1,334,80,67,135,29,4,7
USER064,2025-10-03,8.4,26.2,20.3,2,99.3,22.05,8.23,2,254,92,93,38,16,3,5
USER064,2025-10-04,8.14,12.9,26.6,0,96.6,23.71,6.9,1,236,74,95,82,13,5,4
USER064,2025-10-05,9.77,27.0,26.2,0,90.7,23.46,6.89,3,439,63,67,86,3,2,4
USER064,2025-10-06,7.58,17.0,28.2,4,95.5,22.12,6.54,3,232,89,58,251,0,3,5
USER064,2025-10-07,7.72,20.9,28.6,3,99.9,21.59,6.4,3,269,100,70,300,16,3,7
USER064,2025-10-08,7.97,18.4,25.9,0,91.3,21.71,8.6,6,316,96,80,48,13,2,7
USER064,2025-10-09,6.76,24.4,29.8,4,96.8,21.98,4.41,2,277,54,78,49,42,3,8
USER064,2025-10-10,8.73,22.7,31.2,2,88.2,22.03,7.13,3,328,80,76,17,5,3,5
USER064,2025-10-11,8.08,36.3,27.2,1,96.8,22.05,8.97,4,204,94,73,33,60,3,7
USER064,2025-10-12,7.89,29.5,28.2,2,96.8,23.93,5.7,4,259,85,92,250,14,3,6
USER064,2025-10-13,6.86,34.3,31.9,0,94.3,21.61,2.18,4,272,77,89,88,4,5,4
USER064,2025-10-14,9.12,20.2,16.5,3,94.9,21.67,3.95,3,289,74,100,29,26,3,5
USER064,2025-10-15,7.6,25.6,23.2,1,97.4,22.25,5.65,4,318,90,88,251,13,4,8
USER064,2025-10-16,6.78,16.1,27.5,1,98.0,22.46,3.86,1,307,77,100,130,11,4,5
USER064,2025-10-17,6.94,31.8,37.5,0,94.4,21.82,4.32,2,235,82,78,12,26,5,7
USER064,2025-10-18,7.84,19.5,13.7,4,96.5,22.95,6.22,2,248,88,85,140,15,5,5
USER064,2025-10-19,8.34,26.8,23.6,3,95.3,23.72,2.92,1,285,79,88,27,29,3,7
USER064,2025-10-20,6.87,23.5,27.2,1,94.8,22.03,3.4,4,215,92,76,68,31,6,5
USER064,2025-10-21,7.3,19.3,23.2,1,89.9,22.0,6.32,2,222,67,66,7,0,5,3
USER064,2025-10-22,7.43,32.2,25.0,5,89.7,21.83,5.16,3,258,86,49,31,18,2,7
USER064,2025-10-23,8.31,22.5,37.7,3,97.9,21.71,5.27,2,270,85,84,58,1,6,6
USER064,2025-10-24,5.79,23.2,25.0,2,98.3,21.96,4.78,0,286,61,85,69,36,4,6
USER064,2025-10-25,8.34,23.1,32.9,1,96.8,22.98,6.92,3,227,81,87,129,0,4,4
USER064,2025-10-26,8.49,25.2,27.4,5,91.4,23.41,4.42,6,316,72,100,82,26,3,7
USER064,2025-10-27,7.93,30.0,29.0,1,95.8,22.27,4.54,7,200,84,97,111,1,1,8
USER064,2025-10-28,7.6,28.7,16.5,2,93.3,21.73,6.08,8,265,94,85,130,8,5,6
USER064,2025-10-29,7.7,16.2,25.9,4,88.8,22.43,6.92,3,249,86,99,22,31,5,5
USER064,2025-10-30,7.02,36.5,20.3,1,97.5,21.63,2.97,2,263,79,88,64,4,3,6
USER064,2025-10-31,7.79,26.1,37.7,3,97.5,21.6,5.29,6,200,97,81,180,4,2,3
USER064,2025-11-01,10.93,20.1,23.8,1,93.2,22.35,4.27,0,374,59,65,18,23,3,6
USER064,2025-11-02,8.7,20.5,33.5,3,94.8,23.49,6.87,0,200,85,58,27,10,6,6
USER064,2025-11-03,7.99,22.0,29.9,1,97.7,21.57,5.72,6,277,96,96,90,39,5,5
USER064,2025-11-04,8.34,27.2,31.3,1,97.8,22.19,6.78,6,200,88,91,44,23,3,6
USER064,2025-11-05,8.33,26.6,35.1,2,97.3,21.94,8.36,5,288,74,92,171,6,5,3
USER064,2025-11-06,6.4,22.5,40.9,2,89.1,22.27,4.52,0,285,62,86,219,17,1,4
USER065,2025-07-10,7.98,24.9,29.0,2,93.5,22.29,6.35,3,336,75,78,115,9,3,8
USER065,2025-07-11,9.37,24.0,28.7,3,91.7,22.04,2.42,5,294,85,64,9,3,5,8
USER065,2025-07-12,10.59,40.1,23.5,1,93.6,23.19,5.16,1,284,75,77,335,5,6,5
USER065,2025-07-13,9.77,29.3,24.7,1,94.2,22.39,3.34,3,332,77,74,124,9,4,7
USER065,2025-07-14,7.1,36.3,27.5,1,94.7,22.18,5.76,3,245,81,68,249,1,7,7
USER065,2025-07-15,6.57,30.5,30.7,2,90.3,21.95,3.53,4,349,72,73,13,10,4,4
USER065,2025-07-16,8.36,36.4,29.6,2,94.2,21.56,6.01,4,234,93,91,26,6,4,5
USER065,2025-07-17,6.57,26.9,19.8,0,88.8,22.18,4.04,0,295,73,61,19,24,4,7
USER065,2025-07-18,9.67,18.0,21.1,2,93.4,21.72,2.29,3,200,78,67,93,2,3,5
USER065,2025-07-19,10.78,24.6,27.0,4,98.7,22.3,5.55,0,285,50,74,66,5,7,7
USER065,2025-07-20,11.19,20.9,27.2,0,92.4,23.18,5.49,0,231,51,56,24,6,3,3
USER065,2025-07-21,7.36,17.6,23.0,5,92.4,22.1,2.17,4,266,70,93,26,4,5,4
USER065,2025-07-22,7.36,40.3,35.8,1,95.1,22.02,6.62,4,291,85,83,103,25,2,5
USER065,2025-07-23,8.63,25.0,33.6,0,89.4,21.76,5.04,4,259,96,85,143,66,3,8
USER065,2025-07-24,7.43,23.3,38.5,2,97.9,21.81,4.06,3,200,91,100,81,8,4,2
USER065,2025-07-25,8.82,34.0,32.6,1,97.4,22.29,5.88,2,286,71,66,38,6,2,4
USER065,2025-07-26,10.04,26.2,27.2,1,91.3,23.83,5.89,3,308,63,69,160,5,1,4
USER065,2025-07-27,8.01,35.7,16.3,1,87.3,23.93,3.45,4,221,83,85,261,35,4,6
USER065,2025-07-28,8.43,34.5,21.5,3,95.0,21.5,8.19,6,224,63,100,136,3,1,5
USER065,2025-07-29,9.61,28.2,22.5,2,94.1,21.56,2.35,3,257,70,72,149,20,3,6
USER065,2025-07-30,7.98,23.5,20.3,2,88.7,21.9,4.73,3,255,65,88,179,5,5,6
USER065,2025-07-31,6.93,26.2,24.0,1,93.2,21.95,5.23,1,315,73,69,38,21,2,5
USER065,2025-08-01,8.4,28.1,28.4,1,89.8,22.38,5.8,4,202,75,66,45,7,5,4
USER065,2025-08-02,9.66,12.9,30.1,5,87.7,22.29,5.23,2,337,60,80,273,11,4,5
USER065,2025-08-03,9.43,30.1,42.1,3,88.4,23.88,3.38,0,217,81,83,181,31,7,4
USER065,2025-08-04,9.39,35.6,27.9,2,89.3,22.17,2.78,1,316,68,98,148,93,6,6
USER065,2025-08-05,6.65,34.5,24.7,0,90.8,21.66,6.2,1,324,61,66,93,58,4,3
USER065,2025-08-06,8.79,17.0,23.5,3,85.5,21.57,7.34,6,327,79,81,221,7,6,4
USER065,2025-08-07,8.57,26.9,18.0,2,97.8,21.95,2.78,9,251,94,91,16,10,6,6
USER065,2025-08-08,6.41,21.8,14.8,0,89.8,21.59,5.19,1,285,68,93,236,1,2,7
USER065,2025-08-09,9.59,21.5,35.9,0,94.2,22.26,3.06,2,250,79,88,176,57,3,6
USER065,2025-08-10,8.51,30.0,19.2,2,93.9,22.83,5.34,4,272,82,88,179,2,5,6
USER065,2025-08-11,8.26,17.2,24.5,2,97.1,22.34,6.53,4,322,72,94,89,10,2,6
USER065,2025-08-12,9.39,14.6,19.9,1,97.9,22.19,4.37,2,214,80,82,123,6,6,6
USER065,2025-08-13,6.48,14.7,25.4,2,90.7,22.09,2.17,1,277,78,62,199,0,4,4
USER065,2025-08-14,6.77,23.4,31.4,1,95.9,21.75,3.97,1,200,64,87,89,1,1,7
USER065,2025-08-15,8.08,28.9,34.8,2,96.0,21.56,4.81,3,227,71,86,54,1,4,8
USER065,2025-08-16,8.25,27.7,31.1,3,95.8,22.6,2.77,5,235,80,75,96,37,3,6
USER065,2025-08-17,8.58,21.7,39.2,3,92.1,22.75,6.57,3,245,92,79,61,26,7,6
USER065,2025-08-18,9.43,22.5,26.7,2,94.5,22.37,5.54,1,236,66,98,39,11,3,5
USER065,2025-08-19,9.4,30.2,28.8,1,97.6,22.23,7.03,2,265,86,78,101,3,3,7
USER065,2025-08-20,8.84,24.4,17.0,2,96.0,22.32,4.03,5,292,72,85,163,39,4,7
USER065,2025-08-21,8.66,32.0,30.2,1,98.3,21.54,8.03,6,277,86,99,318,0,3,7
USER065,2025-08-22,6.49,19.4,30.7,2,97.9,21.77,6.74,2,356,75,57,118,19,2,5
USER065,2025-08-23,8.09,14.1,34.7,2,92.4,22.62,3.47,5,200,88,77,67,10,5,5
USER065,2025-08-24,9.13,14.2,22.3,1,95.3,23.35,5.14,5,258,85,84,38,65,1,6
USER065,2025-08-25,9.34,30.7,25.3,2,96.5,21.53,5.72,2,203,80,82,130,31,6,5
USER065,2025-08-26,8.11,33.9,29.5,3,99.5,22.37,5.54,3,310,90,100,57,11,4,5
USER065,2025-08-27,8.69,30.2,37.6,0,96.5,21.84,6.75,1,200,89,100,19,14,3,7
USER065,2025-08-28,8.21,25.5,30.6,2,92.3,22.33,4.53,3,200,100,85,76,20,3,7
USER065,2025-08-29,8.28,36.2,25.4,4,94.0,22.13,8.94,4,245,92,76,58,31,3,4
USER065,2025-08-30,9.54,28.8,27.5,3,91.7,23.37,5.23,3,333,90,80,12,4,1,6
USER065,2025-08-31,9.07,14.3,37.2,3,91.6,23.71,7.11,6,250,80,79,204,1,2,5
USER065,2025-09-01,6.88,21.6,29.7,1,94.8,21.56,5.74,0,267,86,64,87,2,6,5
USER065,2025-09-02,7.07,25.4,29.4,3,92.8,21.65,5.53,5,280,77,91,75,5,4,7
USER065,2025-09-03,7.5,28.0,30.4,0,91.5,22.43,4.31,1,241,80,64,111,10,2,4
USER065,2025-09-04,7.68,19.4,23.5,0,93.5,21.68,4.46,1,200,82,95,35,73,3,6
USER065,2025-09-05,8.88,20.3,33.6,2,93.4,22.34,5.65,8,200,93,79,109,16,2,3
USER065,2025-09-06,9.83,24.8,15.9,2,94.7,23.85,3.36,4,220,87,81,194,4,3,7
USER065,2025-09-07,8.64,26.5,38.4,1,96.2,23.67,6.01,4,249,99,97,289,28,6,4
USER065,2025-09-08,9.87,32.3,25.0,2,92.1,21.88,2.47,5,271,95,65,102,1,3,2
USER065,2025-09-09,8.66,27.8,25.3,5,96.6,21.91,7.87,5,286,83,88,54,11,2,5
USER065,2025-09-10,9.01,17.5,20.3,1,91.8,22.03,3.46,3,253,87,81,73,0,6,4
USER065,2025-09-11,8.25,23.4,21.3,1,96.5,22.25,5.04,3,229,71,72,25,9,5,8
USER065,2025-09-12,9.09,18.9,24.4,6,95.5,22.31,4.17,1,232,88,72,58,27,6,6
USER065,2025-09-13,8.72,33.5,26.9,1,98.2,23.0,6.46,5,208,92,100,52,2,6,5
USER065,2025-09-14,7.28,35.6,38.0,1,91.7,23.04,5.78,2,208,77,68,69,2,2,4
USER065,2025-09-15,7.5,22.7,24.4,1,97.3,21.64,6.2,3,279,73,94,188,13,3,7
USER065,2025-09-16,9.04,24.0,35.3,2,99.4,22.11,6.01,7,279,87,93,105,16,3,8
USER065,2025-09-17,8.67,28.1,28.3,0,98.4,21.6,5.5,4,312,91,91,32,12,7,4
USER065,2025-09-18,7.67,21.6,19.0,2,99.2,21.52,7.52,6,293,90,87,50,0,1,6
USER065,2025-09-19,6.82,27.6,32.6,3,85.3,22.37,4.55,2,250,51,74,158,3,3,2
USER065,2025-09-20,10.3,18.7,29.8,0,97.0,22.84,4.8,1,346,76,70,100,10,5,7
USER065,2025-09-21,8.26,25.4,29.2,2,92.2,23.4,6.14,5,200,96,92,266,23,4,4
USER065,2025-09-22,8.58,35.4,37.0,1,98.1,21.9,3.96,3,200,83,100,18,28,5,8
USER065,2025-09-23,8.41,31.0,21.3,4,95.1,22.13,4.43,6,284,92,90,118,12,2,6
USER065,2025-09-24,8.48,20.2,28.1,3,95.5,22.32,5.56,5,252,94,68,29,12,4,6
USER065,2025-09-25,8.53,20.1,33.5,4,91.6,21.73,4.58,3,288,77,90,63,13,4,8
USER065,2025-09-26,8.47,20.8,22.1,2,94.6,21.64,6.85,7,282,88,94,20,2,1,6
USER065,2025-09-27,9.45,24.2,27.4,3,96.4,23.62,5.5,5,221,84,97,55,18,2,8
USER065,2025-09-28,8.51,26.5,21.1,4,97.7,22.62,4.57,4,200,73,100,94,7,3,7
USER065,2025-09-29,9.38,27.9,21.8,2,94.2,21.85,8.0,3,284,79,69,88,24,4,5
USER065,2025-09-30,8.24,22.6,27.5,1,94.5,22.1,7.58,5,282,95,96,12,29,5,4
USER065,2025-10-01,7.56,38.2,20.3,2,99.6,21.51,8.13,5,252,86,93,61,75,5,8
USER065,2025-10-02,6.68,15.1,17.5,3,94.0,21.51,3.46,3,314,70,89,65,1,2,4
USER065,2025-10-03,8.03,22.0,33.4,0,92.0,22.24,4.67,4,200,98,93,60,23,2,5
USER065,2025-10-04,8.47,22.3,16.0,0,89.3,23.63,3.07,3,241,90,83,94,32,2,7
USER065,2025-10-05,8.03,20.8,35.1,3,88.8,22.1,6.55,4,200,91,100,99,4,1,5
USER065,2025-10-06,8.88,13.5,15.4,0,95.2,22.01,3.75,3,344,90,84,216,18,3,7
USER065,2025-10-07,9.51,22.2,25.3,4,96.4,21.93,5.92,4,245,66,99,131,5,2,5
USER065,2025-10-08,7.2,21.1,23.8,3,94.4,22.25,5.39,4,206,78,76,48,12,4,5
USER065,2025-10-09,7.83,19.2,19.8,2,99.1,21.69,2.93,4,288,99,60,168,68,4,5
USER065,2025-10-10,7.63,20.9,19.8,0,97.0,22.39,8.0,2,254,90,65,116,22,6,6
USER065,2025-10-11,7.8,26.4,26.7,1,95.4,23.99,7.03,3,301,79,74,82,13,2,6
USER065,2025-10-12,9.01,25.5,20.9,3,97.1,22.72,6.55,4,295,86,84,83,43,3,4
USER065,2025-10-13,6.29,26.6,25.7,4,86.3,21.51,2.66,0,376,64,91,43,0,3,8
USER065,2025-10-14,8.32,28.3,22.8,2,98.6,21.93,4.12,6,282,94,100,232,5,2,8
USER065,2025-10-15,8.83,37.2,41.2,2,98.4,21.78,6.08,7,226,83,96,38,21,3,4
USER065,2025-10-16,8.48,22.2,16.7,1,97.6,21.63,3.91,6,219,77,100,108,16,5,5
USER065,2025-10-17,7.41,33.5,20.2,3,95.4,22.14,5.31,2,296,56,100,41,8,2,6
USER065,2025-10-18,9.84,16.1,22.1,3,94.2,22.03,4.07,0,319,68,63,62,1,4,4
USER065,2025-10-19,8.13,28.3,25.9,5,87.9,22.7,6.59,9,218,85,63,84,19,4,6
USER065,2025-10-20,9.07,29.7,22.4,4,91.0,21.9,6.88,3,318,81,81,123,31,3,6
USER065,2025-10-21,8.4,15.8,26.4,3,92.2,21.58,10.0,4,319,76,83,202,25,5,6
USER065,2025-10-22,6.42,14.5,27.2,2,97.1,22.04,4.42,0,326,74,73,226,106,2,7
USER065,2025-10-23,7.73,16.7,25.4,2,91.8,22.21,5.34,5,280,67,83,22,22,2,6
USER065,2025-10-24,7.64,41.2,30.4,2,92.0,22.0,5.83,0,253,73,84,160,23,2,3
USER065,2025-10-25,9.28,26.3,17.5,3,98.3,22.75,6.39,1,331,74,68,41,0,6,6
USER065,2025-10-26,11.42,22.6,26.5,0,97.7,22.18,4.09,0,284,59,46,37,28,4,6
USER065,2025-10-27,6.74,18.4,26.3,3,98.5,22.22,5.72,2,334,78,72,80,3,3,7
USER065,2025-10-28,7.34,33.3,27.5,5,97.7,21.63,6.2,3,250,77,85,145,10,1,6
USER065,2025-10-29,6.69,24.7,26.2,1,98.7,22.07,6.25,0,200,61,88,63,3,2,5
USER065,2025-10-30,8.22,21.1,25.2,0,85.9,22.24,4.44,6,303,75,94,74,1,2,6
USER065,2025-10-31,7.61,21.0,21.3,0,94.8,21.56,6.97,6,234,82,81,109,6,4,8
USER065,2025-11-01,7.22,15.2,35.4,2,99.4,22.9,5.01,5,278,74,98,47,0,2,6
USER065,2025-11-02,10.18,28.7,26.2,5,96.1,23.85,7.48,3,265,69,63,165,59,6,5
USER065,2025-11-03,9.99,29.0,16.9,5,98.9,22.28,5.71,0,308,85,76,114,3,2,8
USER065,2025-11-04,7.58,28.6,34.7,0,90.0,21.96,3.57,4,228,90,87,139,43,4,8
USER065,2025-11-05,6.71,16.8,18.4,2,92.6,21.57,5.25,1,334,77,87,64,29,5,7
USER065,2025-11-06,7.54,16.2,17.6,3,96.0,22.3,5.59,6,357,73,79,155,38,4,6
USER066,2025-07-10,9.91,21.2,33.0,3,92.2,23.24,8.93,2,308,92,87,53,5,4,5
USER066,2025-07-11,8.12,29.9,29.8,2,92.8,23.96,1.43,5,206,84,94,61,13,3,4
USER066,2025-07-12,8.15,20.5,18.3,2,95.9,24.74,6.48,4,300,75,100,15,4,2,5
USER066,2025-07-13,7.45,32.1,32.0,2,95.9,24.86,5.02,1,307,84,84,133,35,6,5
USER066,2025-07-14,9.61,34.0,23.8,1,92.5,23.97,6.93,4,234,65,69,22,6,2,6
USER066,2025-07-15,7.51,17.4,25.3,1,94.1,23.14,6.18,3,335,77,68,31,49,3,7
USER066,2025-07-16,8.01,17.0,34.8,2,97.6,23.69,4.69,5,253,91,100,47,7,4,8
USER066,2025-07-17,8.71,24.1,30.4,1,95.0,23.14,6.84,4,301,88,80,27,0,2,6
USER066,2025-07-18,6.76,20.2,21.1,2,89.6,23.24,4.28,0,299,78,61,64,74,1,5
USER066,2025-07-19,7.97,27.8,30.6,3,98.6,24.46,3.92,3,287,80,85,121,24,4,3
USER066,2025-07-20,8.83,32.0,35.8,1,91.0,24.14,8.76,3,215,75,61,92,8,4,7
USER066,2025-07-21,7.29,31.9,33.7,3,95.6,23.33,5.53,6,272,91,62,131,21,3,7
USER066,2025-07-22,6.12,23.8,34.3,3,98.8,23.72,3.89,0,313,84,76,156,9,2,4
USER066,2025-07-23,9.17,22.7,26.2,4,99.4,23.6,7.1,5,380,79,62,58,18,4,4
USER066,2025-07-24,6.88,28.9,36.2,4,87.0,23.22,4.17,7,337,65,70,80,3,1,6
USER066,2025-07-25,8.47,34.5,30.6,1,90.1,23.04,5.12,4,218,82,94,175,26,3,7
USER066,2025-07-26,8.27,22.9,21.7,3,92.2,25.29,6.65,3,294,85,97,130,1,6,6
USER066,2025-07-27,8.7,20.0,24.9,1,97.6,25.01,5.15,5,361,80,100,36,28,3,5
USER066,2025-07-28,8.45,21.1,23.0,1,91.9,23.05,6.45,3,324,92,93,144,33,2,4
USER066,2025-07-29,8.56,18.7,32.2,3,95.4,23.12,5.97,1,231,95,84,68,5,8,5
USER066,2025-07-30,6.96,26.9,28.1,2,95.9,23.68,6.33,1,296,81,93,55,0,5,6
USER066,2025-07-31,7.69,24.8,27.3,3,91.7,23.23,5.56,4,293,75,100,96,61,6,6
USER066,2025-08-01,8.12,23.9,25.7,1,88.7,23.33,4.15,0,308,90,86,147,14,5,6
USER066,2025-08-02,9.18,22.7,31.3,1,98.3,25.17,5.52,2,376,94,75,184,6,2,5
USER066,2025-08-03,10.09,28.7,31.8,0,84.2,24.0,5.19,3,342,63,81,61,11,3,4
USER066,2025-08-04,8.84,23.8,40.3,6,93.2,23.79,7.61,3,310,83,83,33,48,3,3
USER066,2025-08-05,10.08,23.4,23.6,3,96.7,23.26,4.69,1,282,87,82,115,15,3,4
USER066,2025-08-06,7.2,32.0,24.8,3,96.7,23.25,3.79,4,310,88,77,148,25,4,5
USER066,2025-08-07,8.75,23.1,19.1,3,95.4,23.63,8.66,2,200,86,100,51,11,4,8
USER066,2025-08-08,9.02,22.2,28.7,3,90.7,23.59,6.62,4,276,92,79,48,40,5,7
USER066,2025-08-09,10.55,34.8,15.7,2,92.4,25.28,5.79,0,312,68,54,231,9,8,6
USER066,2025-08-10,8.91,18.1,15.8,4,98.7,25.14,5.64,3,270,100,62,79,3,2,7
USER066,2025-08-11,7.91,32.8,20.7,2,95.9,23.21,6.29,1,244,92,88,43,21,6,5
USER066,2025-08-12,10.02,20.2,32.8,1,91.1,23.06,4.26,0,325,81,68,24,15,4,6
USER066,2025-08-13,8.49,21.1,18.3,2,92.1,23.14,5.84,3,228,72,82,27,14,3,5
USER066,2025-08-14,7.32,26.2,21.2,1,91.7,23.61,4.21,4,243,67,66,131,7,5,5
USER066,2025-08-15,7.45,29.4,22.4,2,94.8,23.08,6.53,5,349,79,95,115,4,6,4
USER066,2025-08-16,10.48,36.3,21.8,3,96.3,24.09,6.3,3,350,66,70,73,1,4,3
USER066,2025-08-17,8.81,23.6,18.1,3,85.7,23.73,6.33,3,395,91,100,109,18,6,8
USER066,2025-08-18,8.89,37.6,37.3,4,92.0,23.73,6.02,3,300,70,55,81,10,2,5
USER066,2025-08-19,10.2,13.8,28.0,0,94.9,23.57,2.92,1,328,59,67,35,15,5,5
USER066,2025-08-20,8.85,26.0,26.6,2,91.7,23.19,7.15,5,364,66,90,93,42,7,6
USER066,2025-08-21,9.41,22.9,27.5,2,95.1,23.44,7.49,8,292,80,79,65,6,4,6
USER066,2025-08-22,7.4,31.6,21.6,1,87.1,23.37,6.91,2,428,70,59,70,15,5,5
USER066,2025-08-23,10.49,19.6,20.1,1,90.5,24.39,1.45,1,324,53,78,14,2,4,6
USER066,2025-08-24,9.98,27.5,27.9,2,96.7,25.26,3.19,2,336,73,67,79,4,2,8
USER066,2025-08-25,7.81,29.9,29.8,1,92.1,23.14,6.33,5,220,100,71,96,0,4,5
USER066,2025-08-26,8.52,29.0,33.4,2,96.0,23.51,7.71,4,278,84,93,108,4,5,7
USER066,2025-08-27,7.3,22.6,28.2,1,93.1,23.23,5.95,2,200,68,78,129,53,4,3
USER066,2025-08-28,8.2,18.1,14.3,1,97.3,23.83,5.81,5,254,67,97,58,18,4,8
USER066,2025-08-29,8.51,17.2,33.5,2,97.9,23.11,9.64,8,295,96,95,81,3,2,8
USER066,2025-08-30,8.7,32.6,24.5,2,96.3,25.15,4.12,4,228,91,79,114,21,2,5
USER066,2025-08-31,9.74,23.0,24.9,3,97.3,24.46,2.84,2,302,68,64,62,0,5,5
USER066,2025-09-01,7.87,23.3,32.3,2,96.6,23.71,4.86,5,262,77,93,119,4,4,5
USER066,2025-09-02,9.0,19.8,23.9,2,99.0,23.22,5.8,5,200,93,94,10,102,4,5
USER066,2025-09-03,8.23,26.5,28.0,0,89.7,23.33,6.78,4,204,67,89,115,8,4,4
USER066,2025-09-04,8.16,19.6,19.2,2,95.0,23.38,4.44,7,200,67,78,47,21,2,6
USER066,2025-09-05,7.58,25.8,33.0,2,95.9,23.27,6.66,1,228,81,74,58,29,3,5
USER066,2025-09-06,8.78,20.9,38.3,2,90.2,25.31,6.82,2,200,70,100,182,27,2,7
USER066,2025-09-07,8.9,20.6,30.6,1,97.2,24.61,4.73,4,343,82,97,271,5,4,7
USER066,2025-09-08,8.85,24.9,29.5,3,90.7,23.45,6.36,4,271,85,75,124,4,4,4
USER066,2025-09-09,7.29,28.7,21.1,2,93.2,23.42,6.34,0,274,96,81,97,19,4,5
USER066,2025-09-10,7.46,30.8,26.2,0,91.2,23.16,2.75,2,253,80,72,185,30,7,5
USER066,2025-09-11,9.35,27.2,27.0,1,95.8,23.42,5.36,1,340,70,55,91,16,2,7
USER066,2025-09-12,8.51,18.8,29.0,1,93.6,23.08,5.26,5,298,100,94,77,1,5,6
USER066,2025-09-13,10.32,35.3,13.2,2,96.6,24.13,5.23,2,318,82,71,16,0,4,6
USER066,2025-09-14,8.91,16.0,19.7,3,90.6,23.98,5.27,2,352,85,98,29,0,2,9
USER066,2025-09-15,9.16,22.9,35.8,1,92.8,23.63,2.4,6,231,91,90,42,42,7,5
USER066,2025-09-16,7.11,23.6,28.6,0,91.0,23.17,5.62,1,355,70,79,57,18,5,5
USER066,2025-09-17,6.85,27.4,26.7,0,97.7,23.34,5.05,4,297,71,78,87,47,6,7
USER066,2025-09-18,7.08,25.2,38.3,1,92.0,23.15,3.64,3,279,73,93,63,8,5,7
USER066,2025-09-19,7.64,38.3,35.2,0,97.9,23.61,3.79,2,200,84,80,111,12,3,6
USER066,2025-09-20,9.32,26.4,26.7,2,93.4,25.22,4.46,2,378,77,74,117,2,3,3
USER066,2025-09-21,10.2,17.6,19.7,1,91.8,24.01,5.46,1,348,66,88,51,4,6,5
USER066,2025-09-22,6.77,24.7,36.4,1,93.5,23.36,2.7,1,306,75,86,73,18,2,6
USER066,2025-09-23,7.21,21.6,26.2,0,96.6,23.95,5.21,4,204,81,75,79,21,2,5
USER066,2025-09-24,7.35,40.2,24.0,1,90.7,23.14,6.58,2,304,80,65,118,52,2,6
USER066,2025-09-25,10.07,22.3,31.5,3,95.5,23.1,6.4,2,200,84,75,67,0,4,6
USER066,2025-09-26,7.21,17.7,26.2,3,97.0,23.84,5.38,1,294,85,91,217,17,3,5
USER066,2025-09-27,8.17,23.2,34.6,1,97.6,24.89,3.05,3,313,81,98,84,15,7,4
USER066,2025-09-28,9.58,23.7,13.9,1,96.4,24.38,5.32,5,260,79,83,40,11,6,3
USER066,2025-09-29,7.1,25.5,19.8,3,87.3,23.15,2.74,4,343,68,74,56,27,5,4
USER066,2025-09-30,6.63,29.3,30.1,3,93.4,23.8,5.96,4,380,64,87,62,1,4,6
USER066,2025-10-01,8.14,30.8,27.6,4,90.0,23.46,3.7,3,227,61,84,164,11,5,8
USER066,2025-10-02,5.84,26.3,33.9,3,89.5,23.55,1.96,0,296,62,73,218,10,4,7
USER066,2025-10-03,8.65,14.1,36.6,2,98.1,23.59,7.42,4,286,100,96,157,13,3,4
USER066,2025-10-04,8.33,22.8,20.0,2,91.5,25.47,6.06,6,276,85,97,50,23,6,7
USER066,2025-10-05,9.61,26.3,18.3,2,88.8,24.78,1.1,3,296,85,87,77,8,2,7
USER066,2025-10-06,6.47,28.9,21.6,2,94.3,23.64,4.0,1,285,58,73,143,7,3,4
USER066,2025-10-07,9.07,19.6,28.8,0,95.3,23.03,5.93,1,290,72,79,60,31,4,8
USER066,2025-10-08,8.31,22.5,20.7,1,91.0,23.65,6.14,2,230,87,89,54,19,2,6
USER066,2025-10-09,8.14,38.6,20.5,7,88.3,23.64,5.77,2,397,78,100,64,94,2,6
USER066,2025-10-10,8.34,33.4,29.1,3,98.4,23.73,6.49,4,286,100,93,28,22,3,7
USER066,2025-10-11,9.65,26.4,24.8,2,94.7,24.93,2.47,3,243,79,88,67,1,4,7
USER066,2025-10-12,9.56,16.0,21.3,1,98.2,24.31,6.05,1,331,59,74,130,30,3,5
