employee_id,week_number,date,burnout_score,hours_worked,workload_rating,manager_support,peer_support,sleep_quality,energy_level,stress_level,mood_score,job_satisfaction,meeting_participation,collaboration_score,missed_deadlines,sick_days,has_life_stressor
EMP0269,8,2025-01-03,1.0,54.9,5.1,6.0,8.3,1.0,1.0,8.3,1.8,1.0,1.4,3.1,2,1,0
EMP0269,9,2025-01-10,1.0,51.7,4.4,6.2,7.4,1.0,1.0,9.3,1.0,1.0,1.0,1.0,1,0,0
EMP0269,10,2025-01-17,1.0,52.7,4.6,5.9,8.0,1.0,2.6,10.0,1.0,1.0,1.3,1.0,2,0,1
EMP0269,11,2025-01-24,1.0,54.2,7.1,3.2,8.8,1.0,1.0,10.0,1.0,1.0,2.8,2.8,1,2,0
EMP0269,12,2025-01-31,1.0,54.4,4.5,4.8,6.2,1.0,1.6,7.4,2.2,1.0,3.4,1.1,1,0,0
EMP0269,13,2025-02-07,1.0,54.1,7.0,5.7,8.6,1.0,1.0,8.2,1.1,1.0,1.0,1.9,1,1,0
EMP0269,14,2025-02-14,1.0,50.1,8.4,5.6,4.7,1.0,1.0,9.1,1.6,1.0,5.0,2.2,2,0,0
EMP0269,15,2025-02-21,1.0,49.5,5.8,6.1,9.3,1.7,1.9,9.5,1.0,1.0,1.6,1.5,4,0,0
EMP0269,16,2025-02-28,1.0,49.8,4.9,5.9,6.2,1.0,1.0,9.9,1.0,1.0,4.3,3.7,1,0,0
EMP0269,17,2025-03-07,1.0,51.4,6.6,5.5,8.0,1.0,1.0,10.0,1.0,1.0,1.1,3.7,3,0,0
EMP0269,18,2025-03-14,1.0,46.5,5.9,5.4,5.7,1.0,1.0,8.5,1.6,1.0,3.3,1.0,5,0,0
EMP0269,19,2025-03-21,1.0,56.5,5.6,8.4,5.0,1.5,1.0,10.0,3.8,1.0,1.5,2.1,3,1,0
EMP0269,20,2025-03-28,1.0,57.3,5.8,4.5,6.7,1.0,1.0,10.0,1.0,1.0,3.9,2.5,0,0,0
EMP0269,21,2025-04-04,1.0,46.7,5.3,7.1,6.2,1.0,1.0,9.3,1.0,1.0,2.5,2.0,2,1,1
EMP0269,22,2025-04-11,1.0,53.6,6.9,6.2,9.0,1.0,1.0,9.2,1.0,1.0,3.1,2.6,2,0,0
EMP0269,23,2025-04-18,1.0,50.1,6.8,6.5,7.0,1.0,1.0,10.0,1.1,1.0,2.0,1.2,2,0,0
EMP0269,24,2025-04-25,1.0,55.2,5.8,8.6,9.7,1.0,1.0,9.9,1.0,1.0,3.2,2.1,5,0,0
EMP0269,25,2025-05-02,1.0,57.8,6.6,5.0,3.7,1.0,1.0,9.5,1.3,1.0,1.0,2.7,1,0,0
EMP0269,26,2025-05-09,1.0,64.2,7.0,5.8,6.0,1.0,1.0,10.0,2.8,1.0,1.0,1.0,0,1,0
EMP0269,27,2025-05-16,1.0,54.4,4.2,4.8,6.9,1.0,1.0,10.0,1.0,1.0,2.0,1.9,2,1,1
EMP0269,28,2025-05-23,1.0,60.2,5.6,8.5,3.6,1.0,1.0,8.3,1.0,1.0,1.0,1.5,1,0,0
EMP0269,29,2025-05-30,1.0,56.2,3.9,6.7,9.4,1.0,1.0,10.0,1.0,1.0,1.7,1.0,3,0,0
EMP0269,30,2025-06-06,1.0,48.1,4.4,9.9,5.8,1.0,1.2,10.0,1.0,1.0,1.0,2.1,2,1,0
EMP0269,31,2025-06-13,1.0,52.3,6.8,8.9,7.1,1.5,1.0,9.6,1.3,1.0,3.0,1.0,1,0,0
EMP0269,32,2025-06-20,1.0,65.5,4.3,8.5,9.2,1.0,1.0,9.6,1.0,1.0,4.1,2.2,5,1,0
EMP0269,33,2025-06-27,1.0,52.6,7.8,8.6,7.3,2.0,1.0,10.0,1.0,1.0,1.4,1.8,7,0,0
EMP0269,34,2025-07-04,1.0,53.0,5.4,5.6,8.0,1.0,1.0,9.4,1.0,1.0,1.0,2.2,1,0,0
EMP0269,35,2025-07-11,1.0,52.1,7.0,6.4,9.5,1.0,1.0,10.0,1.0,1.0,2.6,1.5,3,0,0
EMP0269,36,2025-07-18,1.0,50.3,7.8,6.9,4.3,1.0,1.0,10.0,1.1,1.0,1.0,1.9,3,3,0
EMP0269,37,2025-07-25,1.0,57.1,6.4,6.7,6.7,1.0,1.0,8.8,1.0,1.0,3.5,3.9,3,0,0
EMP0269,38,2025-08-01,1.0,57.8,6.5,6.1,4.8,1.0,1.0,9.1,1.0,1.0,4.2,1.4,1,0,0
EMP0269,39,2025-08-08,1.0,57.4,5.6,5.6,9.6,1.8,1.0,8.0,1.0,1.0,2.6,2.4,1,0,1
EMP0269,40,2025-08-15,1.0,57.3,5.6,7.0,8.1,1.1,1.0,10.0,1.0,1.0,3.1,2.1,3,0,0
EMP0269,41,2025-08-22,1.0,56.5,4.1,8.4,8.7,1.0,1.0,8.5,1.0,1.0,4.3,1.0,3,2,0
EMP0269,42,2025-08-29,1.0,44.9,5.7,6.1,7.5,3.0,1.0,10.0,1.0,1.0,1.0,1.0,2,0,0
EMP0269,43,2025-09-05,1.0,44.9,6.6,7.6,6.3,1.0,1.0,10.0,1.0,1.0,1.0,1.0,3,0,0
EMP0269,44,2025-09-12,1.0,59.2,5.5,7.1,5.8,1.0,1.0,10.0,1.0,1.0,2.1,1.0,4,1,0
EMP0269,45,2025-09-19,1.0,53.0,7.5,8.3,9.5,1.0,1.2,9.5,1.0,1.0,3.2,2.2,3,0,1
EMP0269,46,2025-09-26,1.0,51.0,6.8,5.7,4.8,1.0,1.0,9.6,1.8,1.0,1.0,1.0,4,0,0
EMP0269,47,2025-10-03,0.977,42.2,8.2,8.3,8.9,1.0,1.0,10.0,1.0,1.0,3.4,1.0,3,1,0
EMP0269,48,2025-10-10,1.0,45.4,4.8,8.8,8.2,1.0,1.0,10.0,4.6,1.0,1.8,1.0,1,0,0
EMP0269,49,2025-10-17,1.0,53.9,5.7,8.9,4.3,1.0,1.0,10.0,2.8,1.0,1.3,1.4,3,0,0
EMP0269,50,2025-10-24,1.0,51.6,4.8,6.9,7.9,1.0,1.0,9.7,1.0,1.0,2.4,1.6,2,0,0
EMP0269,51,2025-10-31,1.0,54.5,9.1,7.0,5.9,1.0,1.0,9.0,1.0,1.0,1.7,1.9,3,1,0
EMP0269,52,2025-11-07,1.0,54.4,6.8,8.2,6.1,1.0,1.5,10.0,1.0,1.0,2.4,1.0,5,0,1
EMP0270,1,2024-11-15,0.088,29.8,7.7,6.6,4.8,8.3,8.9,1.0,8.1,10.0,10.0,8.5,0,0,0
EMP0270,2,2024-11-22,0.175,40.6,4.7,8.5,8.6,8.6,7.6,2.0,9.7,8.6,10.0,7.2,0,0,1
EMP0270,3,2024-11-29,0.505,24.8,8.5,7.5,5.3,6.9,4.0,6.1,7.6,3.7,5.2,7.7,1,0,1
EMP0270,4,2024-12-06,0.647,45.0,6.9,8.4,6.7,5.1,1.6,8.4,5.5,2.0,5.3,3.9,1,0,0
EMP0270,5,2024-12-13,0.697,35.8,2.4,8.1,7.7,1.7,4.7,7.3,4.3,2.8,2.5,3.5,1,0,0
EMP0270,6,2024-12-20,0.775,33.1,6.0,10.0,10.0,4.5,3.0,6.2,6.1,1.0,3.9,3.7,3,1,0
EMP0270,7,2024-12-27,0.781,37.2,5.3,6.2,7.3,3.0,3.9,8.6,2.5,1.3,5.3,3.4,3,0,0
EMP0270,8,2025-01-03,0.734,40.5,8.4,8.4,7.0,2.8,2.0,6.3,2.7,1.6,3.7,4.1,1,0,0
EMP0270,9,2025-01-10,0.789,39.6,7.4,7.1,9.6,2.2,2.0,7.6,3.4,1.0,4.8,4.9,0,0,0
EMP0270,10,2025-01-17,0.811,38.2,6.0,6.0,6.0,1.6,2.8,7.8,1.0,1.0,3.0,4.2,0,0,0
EMP0270,11,2025-01-24,0.928,34.2,4.8,9.5,8.4,1.0,1.1,10.0,1.3,1.0,3.3,1.2,3,2,1
EMP0270,12,2025-01-31,0.9,36.6,4.6,5.7,8.9,1.5,1.3,6.6,1.0,1.0,3.9,1.0,2,0,0
EMP0270,13,2025-02-07,0.954,41.1,6.7,7.7,7.9,1.0,1.0,10.0,1.2,1.0,1.0,2.0,2,0,0
EMP0270,14,2025-02-14,0.985,32.0,8.6,6.3,7.8,1.0,1.0,7.7,1.0,1.0,3.5,3.2,1,1,0
EMP0270,15,2025-02-21,1.0,38.2,5.8,6.0,6.6,1.0,1.0,9.1,1.0,1.0,1.9,2.2,1,0,0
EMP0270,16,2025-02-28,1.0,38.6,7.5,5.8,7.7,1.0,1.2,10.0,1.0,1.0,3.2,1.0,1,0,1
EMP0270,17,2025-03-07,1.0,33.7,7.9,7.6,9.2,1.0,1.0,9.3,1.0,1.0,2.5,1.3,2,0,1
EMP0270,18,2025-03-14,1.0,41.6,9.2,7.5,7.3,1.1,1.1,9.6,1.0,1.0,3.0,2.8,2,1,0
EMP0270,19,2025-03-21,1.0,28.9,7.5,6.0,5.4,1.0,1.0,8.7,1.0,1.0,3.2,3.0,2,1,0
EMP0270,20,2025-03-28,1.0,32.9,8.3,5.6,3.9,1.0,1.0,10.0,3.5,1.0,1.8,2.6,3,0,0
EMP0270,21,2025-04-04,1.0,30.6,5.0,5.6,10.0,1.4,1.0,10.0,1.0,1.0,1.0,2.4,1,1,0
EMP0270,22,2025-04-11,0.906,27.1,3.7,7.8,5.9,1.0,1.6,7.5,1.4,1.0,2.9,2.9,2,0,0
EMP0270,23,2025-04-18,0.876,27.8,6.0,8.1,6.6,1.2,1.0,7.3,1.6,1.0,2.3,1.7,2,0,0
EMP0270,24,2025-04-25,0.889,35.7,6.1,5.8,5.2,2.5,1.0,9.8,1.1,1.0,3.0,5.0,0,0,0
EMP0270,25,2025-05-02,0.95,38.6,3.9,5.3,6.3,1.0,1.5,9.3,1.3,1.0,4.9,1.8,3,0,0
EMP0270,26,2025-05-09,1.0,39.6,6.5,7.0,7.8,1.0,1.4,10.0,1.0,1.0,1.5,3.2,2,0,1
EMP0270,27,2025-05-16,0.974,40.1,7.4,6.6,6.9,1.0,1.0,9.7,1.0,1.0,3.4,1.9,1,2,0
EMP0270,28,2025-05-23,0.903,31.6,5.1,7.7,6.3,1.0,1.4,9.7,1.0,1.0,1.1,5.0,0,0,0
EMP0270,29,2025-05-30,0.867,20.0,9.6,7.8,5.2,1.6,2.1,7.5,3.1,1.0,4.3,3.9,3,2,0
EMP0270,30,2025-06-06,0.906,34.4,6.2,6.6,5.0,1.0,1.0,7.3,1.0,1.0,3.0,4.2,1,1,0
EMP0270,31,2025-06-13,1.0,38.6,10.0,8.0,5.8,1.0,1.0,10.0,1.0,1.0,3.4,1.4,2,0,0
EMP0270,32,2025-06-20,1.0,39.3,6.5,5.2,8.8,1.4,1.0,10.0,1.0,1.0,1.6,1.0,0,1,0
EMP0270,33,2025-06-27,1.0,34.2,5.9,5.6,5.7,1.0,1.0,10.0,1.0,1.0,3.0,1.8,1,1,0
EMP0270,34,2025-07-04,0.965,33.2,4.7,7.6,5.1,1.3,1.0,10.0,1.0,1.0,1.4,2.1,1,0,0
EMP0270,35,2025-07-11,0.988,30.3,6.0,7.6,6.1,1.0,1.2,10.0,1.2,1.0,2.0,2.2,1,1,0
EMP0270,36,2025-07-18,0.919,30.6,4.1,8.4,7.9,1.0,1.8,8.4,1.0,1.0,1.0,3.5,1,1,0
EMP0270,37,2025-07-25,0.94,29.0,5.5,7.0,6.8,1.4,2.2,8.7,1.0,1.0,1.6,3.7,4,0,0
EMP0270,38,2025-08-01,0.852,30.9,6.5,5.5,7.0,3.4,1.8,6.8,1.0,1.0,1.0,4.6,3,0,0
EMP0270,39,2025-08-08,0.773,29.3,5.1,6.7,7.0,2.2,1.0,7.8,2.5,1.0,2.2,5.1,2,1,0
EMP0270,40,2025-08-15,0.688,36.8,5.1,6.7,6.1,2.5,3.2,6.8,5.3,1.2,5.4,5.6,2,0,0
EMP0270,41,2025-08-22,0.653,33.5,7.4,5.8,7.3,2.9,2.8,6.4,3.9,1.9,5.5,2.4,3,1,0
EMP0270,42,2025-08-29,0.667,27.5,7.3,6.0,8.1,2.5,3.9,5.5,4.6,2.2,5.9,5.2,1,0,0
EMP0270,43,2025-09-05,0.678,37.9,5.7,8.2,8.2,1.8,3.6,5.9,1.0,2.8,4.1,5.8,6,0,0
EMP0270,44,2025-09-12,0.751,37.5,4.5,3.0,7.3,3.3,2.8,9.7,1.0,2.7,3.4,3.5,0,0,0
EMP0270,45,2025-09-19,0.94,30.7,6.7,8.7,7.5,1.0,1.0,9.5,1.3,1.0,5.6,2.2,3,0,1
EMP0270,46,2025-09-26,0.989,24.7,7.0,7.1,8.0,1.3,1.7,9.1,1.0,1.0,1.0,3.6,3,0,0
EMP0270,47,2025-10-03,0.935,34.4,5.9,6.4,6.0,1.9,2.0,9.8,2.6,1.0,2.3,2.9,0,0,0
EMP0270,48,2025-10-10,0.907,41.3,3.6,8.3,6.7,1.0,1.3,8.2,1.5,1.0,1.0,2.7,2,0,0
EMP0270,49,2025-10-17,0.926,34.4,4.9,3.5,6.2,1.0,2.0,10.0,1.0,1.0,3.2,2.9,3,0,0
EMP0270,50,2025-10-24,0.917,35.1,7.0,3.8,9.0,2.4,2.7,10.0,3.1,1.0,2.0,4.2,1,1,0
EMP0270,51,2025-10-31,0.934,35.5,8.6,9.0,7.1,1.0,1.9,9.9,2.1,1.0,1.3,2.2,0,0,0
EMP0270,52,2025-11-07,0.984,24.8,9.3,6.3,5.4,1.0,1.0,7.9,1.0,1.0,1.0,2.3,1,0,0
EMP0271,1,2024-11-15,0.214,53.8,5.8,9.3,7.8,8.7,7.5,2.3,10.0,8.2,9.2,9.8,0,1,0
EMP0271,2,2024-11-22,0.346,51.0,5.7,7.6,8.4,6.1,6.2,4.6,5.7,5.8,6.8,6.4,0,0,0
EMP0271,3,2024-11-29,0.388,46.6,2.5,8.6,8.4,6.0,5.8,3.2,3.4,6.3,8.7,6.8,0,0,0
EMP0271,4,2024-12-06,0.63,49.6,7.5,8.4,6.6,1.1,5.0,4.8,2.3,3.0,5.3,5.9,2,1,0
EMP0271,5,2024-12-13,0.705,37.8,5.9,6.7,9.4,2.3,3.4,7.5,2.0,1.0,2.4,3.6,1,0,0
EMP0271,6,2024-12-20,0.914,54.6,6.7,7.4,7.1,1.0,1.2,10.0,1.0,1.0,3.7,3.4,3,0,0
EMP0271,7,2024-12-27,1.0,61.1,5.2,7.5,6.4,1.0,1.0,10.0,1.0,1.0,1.3,1.5,2,1,0
EMP0271,8,2025-01-03,1.0,59.7,4.1,7.0,4.6,1.0,1.0,10.0,1.0,1.0,3.6,1.8,4,0,0
EMP0271,9,2025-01-10,1.0,60.1,7.0,6.2,6.6,1.0,1.0,9.1,1.0,1.0,2.4,1.7,4,0,0
EMP0271,10,2025-01-17,1.0,48.5,7.1,4.9,8.8,1.0,1.0,9.3,1.0,1.0,2.3,2.5,3,2,0
EMP0271,11,2025-01-24,1.0,59.9,6.6,5.1,7.5,1.0,1.0,9.2,1.0,1.0,1.6,2.4,3,0,0
EMP0271,12,2025-01-31,1.0,57.2,6.8,4.9,7.8,1.0,1.0,10.0,1.6,1.0,1.0,1.8,2,1,0
EMP0271,13,2025-02-07,0.977,48.7,5.7,7.3,6.5,1.0,2.3,10.0,1.0,1.0,4.0,1.0,2,1,0
EMP0271,14,2025-02-14,1.0,55.4,6.1,8.1,7.3,1.0,1.0,10.0,2.5,1.0,4.1,2.2,1,0,1
EMP0271,15,2025-02-21,1.0,43.8,5.7,7.5,5.5,1.0,1.0,10.0,1.0,1.0,1.0,2.4,2,0,1
EMP0271,16,2025-02-28,1.0,53.8,6.4,7.1,7.0,1.9,1.0,10.0,1.0,1.0,2.7,1.9,2,0,0
EMP0271,17,2025-03-07,1.0,51.2,6.5,5.2,8.1,1.4,1.0,9.6,1.0,1.0,3.4,2.0,4,1,0
EMP0271,18,2025-03-14,1.0,57.2,2.5,10.0,9.1,1.0,1.0,9.4,1.0,1.0,1.0,1.1,3,0,0
EMP0271,19,2025-03-21,1.0,58.4,6.7,6.7,5.5,1.7,1.0,9.1,1.0,1.0,1.0,1.4,2,0,0
EMP0271,20,2025-03-28,1.0,52.0,9.8,9.0,7.9,1.0,1.0,10.0,1.4,1.0,4.8,2.6,1,0,0
EMP0271,21,2025-04-04,1.0,50.0,7.0,6.0,5.7,1.0,1.0,10.0,1.0,1.0,3.7,2.4,0,0,0
EMP0271,22,2025-04-11,1.0,48.9,7.4,7.1,5.5,1.0,1.0,10.0,1.8,1.0,1.0,1.8,4,2,0
EMP0271,23,2025-04-18,1.0,52.1,6.4,5.6,9.6,1.0,1.0,10.0,1.0,1.0,1.1,1.0,2,0,0
EMP0271,24,2025-04-25,1.0,49.2,8.0,6.2,7.5,1.0,1.0,8.9,1.9,1.0,1.3,2.6,1,0,0
EMP0271,25,2025-05-02,1.0,51.7,5.2,5.8,8.4,1.0,1.0,10.0,1.0,1.0,1.0,3.0,2,1,0
EMP0271,26,2025-05-09,1.0,51.3,7.7,7.4,7.6,1.0,1.0,10.0,1.2,1.0,1.0,1.7,0,0,0
EMP0271,27,2025-05-16,1.0,58.6,4.8,9.2,7.7,1.0,1.0,9.2,1.0,1.0,3.2,1.0,0,0,0
EMP0271,28,2025-05-23,1.0,57.4,7.7,7.8,7.0,1.0,1.0,10.0,1.0,1.0,2.0,1.9,2,0,0
EMP0271,29,2025-05-30,1.0,42.1,5.4,6.3,9.7,1.0,1.8,9.6,1.2,1.0,1.1,2.9,0,1,0
EMP0271,30,2025-06-06,1.0,51.5,5.7,7.7,9.1,1.5,1.0,9.6,1.0,1.0,1.0,2.3,0,0,1
EMP0271,31,2025-06-13,1.0,52.8,5.4,7.6,3.0,1.7,1.0,9.6,2.9,1.0,2.8,2.1,2,3,1
EMP0271,32,2025-06-20,1.0,61.1,5.0,8.5,7.7,1.0,1.0,8.6,1.5,1.0,1.0,1.5,3,1,0
EMP0271,33,2025-06-27,1.0,54.2,5.6,5.9,9.7,1.8,1.0,9.4,1.0,1.0,1.0,1.9,4,1,0
EMP0271,34,2025-07-04,1.0,49.6,5.1,5.2,6.8,1.0,1.0,10.0,1.0,1.0,4.7,1.9,1,1,1
EMP0271,35,2025-07-11,1.0,58.1,9.3,6.6,6.0,1.0,1.0,10.0,1.0,1.0,1.0,2.4,6,1,1
EMP0271,36,2025-07-18,1.0,51.9,5.9,9.7,5.5,1.1,1.0,9.3,1.0,1.0,1.1,3.3,1,1,1
EMP0271,37,2025-07-25,1.0,60.4,6.9,8.4,6.9,1.5,1.0,10.0,1.0,1.0,1.8,2.5,0,0,0
EMP0271,38,2025-08-01,1.0,45.9,6.1,5.8,8.2,1.0,1.0,9.7,2.4,1.0,2.4,2.4,3,2,1
EMP0271,39,2025-08-08,1.0,60.0,5.7,8.3,10.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,4,2,0
EMP0271,40,2025-08-15,1.0,60.6,7.0,7.6,7.7,1.0,1.0,10.0,1.2,1.0,1.0,2.2,5,1,0
EMP0271,41,2025-08-22,0.996,52.2,7.2,6.5,5.2,1.0,1.0,9.1,1.0,1.0,2.2,3.0,2,0,0
EMP0271,42,2025-08-29,1.0,59.4,6.7,5.4,8.1,1.0,1.0,10.0,1.0,1.0,2.0,2.9,1,0,0
EMP0271,43,2025-09-05,1.0,46.2,6.1,7.9,4.5,2.2,1.0,9.5,1.0,1.0,4.2,1.9,3,0,0
EMP0271,44,2025-09-12,1.0,52.4,4.5,8.1,6.8,1.0,1.0,9.5,1.0,1.0,1.0,1.9,3,1,0
EMP0271,45,2025-09-19,1.0,44.8,6.5,6.5,6.8,1.0,1.0,10.0,1.0,1.0,1.8,3.1,4,0,0
EMP0271,46,2025-09-26,1.0,52.4,5.3,8.2,7.1,1.0,1.0,9.5,1.0,1.0,1.0,2.6,9,0,0
EMP0271,47,2025-10-03,1.0,48.7,5.7,7.9,10.0,1.0,1.7,10.0,1.0,1.0,1.0,4.0,0,0,0
EMP0271,48,2025-10-10,1.0,47.2,4.4,7.8,7.6,1.4,1.0,9.9,1.8,1.0,3.0,1.0,1,0,1
EMP0271,49,2025-10-17,1.0,47.6,3.1,5.3,5.7,2.0,1.0,10.0,1.0,1.0,2.5,3.9,0,0,1
EMP0271,50,2025-10-24,1.0,50.8,4.8,4.1,6.4,1.0,2.2,9.5,1.0,1.0,1.5,2.7,6,0,1
EMP0271,51,2025-10-31,1.0,51.7,4.3,8.7,5.9,1.0,1.0,10.0,1.0,1.0,1.0,3.6,1,1,0
EMP0271,52,2025-11-07,0.987,44.2,4.4,6.2,4.7,1.0,1.0,10.0,1.0,1.0,3.3,1.5,1,0,0
EMP0272,1,2024-11-15,0.33,45.4,6.7,5.0,7.4,5.7,7.8,2.1,4.9,7.4,6.7,5.7,1,0,0
EMP0272,2,2024-11-22,0.465,51.6,5.8,5.4,8.1,4.4,5.1,3.4,3.7,3.9,3.1,7.0,3,0,0
EMP0272,3,2024-11-29,0.472,45.0,8.8,8.5,4.7,4.2,6.0,5.9,4.7,3.1,9.1,5.7,2,1,0
EMP0272,4,2024-12-06,0.592,46.2,5.9,8.5,6.2,4.9,2.4,6.2,6.6,4.4,5.5,7.4,0,0,0
EMP0272,5,2024-12-13,1.0,44.2,6.7,6.2,4.4,1.0,1.0,10.0,1.0,1.0,1.6,1.6,1,0,1
EMP0272,6,2024-12-20,1.0,51.9,3.8,6.0,5.6,1.0,1.6,8.3,1.0,1.0,1.0,2.9,1,0,0
EMP0272,7,2024-12-27,1.0,47.1,7.1,6.6,6.2,1.0,1.0,10.0,1.0,1.0,3.0,1.3,3,0,0
EMP0272,8,2025-01-03,1.0,55.6,5.3,8.7,6.7,1.0,1.0,8.1,1.0,1.0,2.4,2.9,2,0,0
EMP0272,9,2025-01-10,1.0,52.4,5.2,7.7,6.1,1.0,1.0,10.0,1.1,1.0,1.0,2.7,1,0,0
EMP0272,10,2025-01-17,1.0,54.2,3.3,7.2,6.9,1.2,1.7,10.0,1.0,1.0,5.0,1.9,3,1,0
EMP0272,11,2025-01-24,1.0,46.5,3.5,10.0,8.7,1.0,1.0,10.0,1.0,1.0,1.0,1.6,0,0,0
EMP0272,12,2025-01-31,1.0,52.3,4.5,4.8,7.0,1.0,1.0,10.0,1.0,1.0,2.7,2.4,0,0,0
EMP0272,13,2025-02-07,1.0,46.7,6.8,5.3,5.9,1.0,1.0,10.0,1.0,1.0,1.2,1.6,1,1,0
EMP0272,14,2025-02-14,1.0,53.5,5.5,5.3,6.5,1.0,1.1,10.0,1.0,1.0,4.2,3.3,0,0,0
EMP0272,15,2025-02-21,1.0,46.8,5.1,9.5,8.0,1.0,1.0,9.1,1.0,1.0,2.9,1.9,0,0,0
EMP0272,16,2025-02-28,1.0,58.0,4.9,5.5,6.0,1.0,1.3,9.4,1.0,1.0,1.5,3.6,0,0,0
EMP0272,17,2025-03-07,1.0,39.3,6.5,6.3,6.1,1.1,1.0,10.0,1.0,1.0,3.1,1.0,1,1,0
EMP0272,18,2025-03-14,1.0,46.1,3.2,6.0,5.1,1.0,1.0,8.4,1.0,1.0,1.3,2.2,3,0,1
EMP0272,19,2025-03-21,1.0,55.7,6.2,8.1,5.8,1.0,1.0,9.2,1.0,1.0,3.1,1.9,1,0,0
EMP0272,20,2025-03-28,1.0,53.1,4.0,7.0,9.4,1.0,1.0,9.4,1.0,1.0,2.3,1.6,4,1,1
EMP0272,21,2025-04-04,0.97,42.9,3.7,6.0,4.9,1.0,1.2,8.8,1.0,1.0,1.0,2.1,1,0,0
EMP0272,22,2025-04-11,1.0,51.9,2.5,5.7,4.7,1.0,1.7,10.0,1.0,1.0,4.3,1.5,1,0,0
EMP0272,23,2025-04-18,1.0,42.3,6.6,4.7,4.8,1.0,1.0,9.9,1.0,1.0,1.1,1.5,0,0,0
EMP0272,24,2025-04-25,1.0,48.9,6.1,6.3,3.2,1.0,1.0,9.5,1.0,1.0,3.9,2.0,1,1,0
EMP0272,25,2025-05-02,1.0,56.1,5.4,6.8,6.9,1.0,1.0,9.3,1.0,1.0,1.0,2.2,4,2,0
EMP0272,26,2025-05-09,1.0,56.5,7.3,8.0,3.9,1.0,1.0,9.6,1.0,1.0,2.6,1.9,2,0,0
EMP0272,27,2025-05-16,1.0,44.7,7.0,7.5,6.8,1.0,1.0,10.0,1.0,1.0,4.9,1.0,1,1,0
EMP0272,28,2025-05-23,1.0,45.0,5.5,6.5,8.0,1.0,1.0,10.0,1.0,1.0,2.1,1.5,1,0,0
EMP0272,29,2025-05-30,0.971,40.3,6.1,7.0,4.9,1.0,1.0,9.8,1.3,1.0,2.6,3.1,2,0,0
EMP0272,30,2025-06-06,1.0,52.5,7.3,8.5,7.0,1.0,1.0,9.2,1.0,1.0,1.9,2.6,1,1,0
EMP0272,31,2025-06-13,1.0,46.5,4.5,6.8,10.0,1.0,1.0,10.0,1.0,1.0,2.4,1.2,2,2,0
EMP0272,32,2025-06-20,1.0,55.0,6.8,4.0,6.6,1.0,1.0,9.3,2.0,1.0,1.5,1.0,1,0,1
EMP0272,33,2025-06-27,1.0,55.6,6.5,8.8,7.6,1.0,1.3,8.2,1.0,1.0,2.4,1.8,3,1,0
EMP0272,34,2025-07-04,1.0,50.5,5.2,5.5,5.8,1.0,1.0,10.0,2.0,1.0,1.0,1.3,1,2,0
EMP0272,35,2025-07-11,1.0,47.8,4.4,8.1,7.7,1.3,1.0,9.7,1.1,1.0,2.4,2.7,1,1,0
EMP0272,36,2025-07-18,1.0,47.5,6.7,7.1,7.2,1.0,1.0,10.0,1.8,1.0,1.0,2.0,4,1,0
EMP0272,37,2025-07-25,1.0,48.1,8.0,6.6,8.9,1.0,1.0,9.6,1.0,1.0,1.0,2.4,2,1,0
EMP0272,38,2025-08-01,1.0,47.5,7.0,6.3,8.4,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2,0,0
EMP0272,39,2025-08-08,1.0,61.1,5.6,8.5,7.6,1.0,1.0,10.0,1.0,1.0,3.7,2.9,1,0,1
EMP0272,40,2025-08-15,1.0,50.8,5.0,8.9,7.0,1.1,1.0,8.8,1.0,1.0,1.1,1.1,1,0,0
EMP0272,41,2025-08-22,1.0,54.2,5.6,6.3,8.3,1.5,1.0,9.9,1.0,1.0,3.6,1.5,1,0,0
EMP0272,42,2025-08-29,1.0,52.1,8.0,6.4,6.4,1.0,1.0,9.1,1.0,1.0,1.0,3.9,4,1,0
EMP0272,43,2025-09-05,1.0,53.4,6.8,7.8,10.0,1.0,1.0,9.6,1.0,1.0,1.0,3.0,1,0,0
EMP0272,44,2025-09-12,1.0,41.6,3.1,10.0,5.1,1.0,1.0,9.6,1.0,1.0,3.6,1.5,4,0,0
EMP0272,45,2025-09-19,1.0,52.9,7.9,5.8,8.1,1.5,1.0,10.0,1.0,1.0,1.4,2.0,1,0,1
EMP0272,46,2025-09-26,1.0,49.6,5.8,10.0,6.5,1.0,1.0,9.8,1.0,1.0,1.4,2.0,2,1,0
EMP0272,47,2025-10-03,1.0,44.2,6.6,5.2,7.1,1.0,1.0,10.0,1.0,1.0,3.1,1.0,1,0,0
EMP0272,48,2025-10-10,1.0,42.3,6.6,6.7,7.4,1.0,1.0,9.9,1.0,1.0,3.1,2.9,2,0,0
EMP0272,49,2025-10-17,1.0,55.1,7.0,10.0,5.9,1.0,1.0,10.0,1.0,1.0,1.0,3.7,1,0,0
EMP0272,50,2025-10-24,1.0,50.6,7.9,7.4,7.1,1.0,1.0,9.7,1.0,1.0,1.0,1.2,1,0,1
EMP0272,51,2025-10-31,1.0,56.6,6.1,6.0,5.2,1.0,1.0,9.9,1.0,1.0,1.0,3.5,0,0,0
EMP0272,52,2025-11-07,1.0,44.0,4.5,8.3,4.9,1.0,1.0,7.7,1.0,1.0,3.8,1.1,1,1,0
