user_id,age,gender,fitness_level,health_goal,bmi,diet_preference,baseline_stress,avg_steps,avg_active_minutes,avg_sleep_hours,avg_resting_hr,avg_calories_burned,avg_wellness_score,steps_consistency,activity_consistency
USER1604,24,Male,Lightly Active,Stress Management,25.5,Balanced,3.23,5442.277777777777,28.544444444444444,7.080111111111112,68.41111111111111,1862.911111111111,7.1288888888888895,0.41642703285615873,0.44918160758078657
USER1605,27,Female,Sedentary,Weight Loss,25.1,Low Carb,5.51,2556.2444444444445,8.655555555555555,6.535,69.07777777777778,1657.8333333333333,6.801666666666667,0.35855038017916635,0.4262259316997843
USER1606,22,Male,Sedentary,Better Sleep,30.6,Balanced,3.75,2862.8777777777777,9.022222222222222,6.429444444444444,68.05555555555556,1673.388888888889,6.791444444444445,0.2517911507614989,0.40461227473448796
USER1607,33,Male,Sedentary,Stress Management,26.6,Balanced,3.91,2651.411111111111,9.033333333333333,6.515555555555555,70.88888888888889,1644.3,7.139222222222222,0.3538025125885509,0.3985187970446127
USER1608,48,Male,Sedentary,Weight Loss,28.8,Vegetarian,4.82,2857.6111111111113,8.644444444444444,6.418444444444444,67.14444444444445,1659.3111111111111,6.940333333333333,0.34267948428488854,0.4345258034603688
USER1609,35,Female,Moderately Active,General Fitness,30.1,Balanced,2.93,8486.522222222222,45.06666666666667,7.405111111111111,69.7,2069.6111111111113,6.745222222222223,0.3189385882146377,0.5127872630038544
USER1610,29,Female,Moderately Active,Build Muscle,27.6,Vegetarian,4.51,8259.344444444445,48.71111111111111,7.541222222222222,70.27777777777777,2078.7555555555555,6.939555555555555,0.37022904459675887,0.42303898342803525
USER1611,29,Female,Sedentary,Build Muscle,22.1,Vegetarian,2.92,2700.677777777778,8.533333333333333,6.350444444444444,69.05555555555556,1642.1555555555556,7.076333333333333,0.4090886804897207,0.4014741285148902
USER1612,18,Female,Moderately Active,Stress Management,20.6,Balanced,4.53,8261.355555555556,42.388888888888886,7.461,70.0111111111111,2035.7555555555555,7.020555555555556,0.36808329322176775,0.5119733960710713
USER1613,40,Female,Sedentary,Better Sleep,26.6,Vegetarian,3.17,2654.322222222222,8.344444444444445,6.550777777777778,69.68888888888888,1650.2333333333333,6.879777777777777,0.35966186699248487,0.4272170948917997
USER1614,31,Male,Lightly Active,Weight Loss,25.3,Vegetarian,3.71,5113.311111111111,27.155555555555555,7.1897777777777785,71.06666666666666,1833.2111111111112,6.832888888888889,0.35877712432184755,0.46861799518398056
USER1615,30,Female,Sedentary,Build Muscle,26.3,Balanced,4.67,2697.9222222222224,8.122222222222222,6.487555555555556,67.7,1637.4333333333334,7.268222222222222,0.330488301746546,0.4701788538501129
USER1616,63,Male,Lightly Active,Build Muscle,25.9,Balanced,1.2,5561.711111111111,24.42222222222222,6.912888888888888,69.71111111111111,1841.8666666666666,6.878,0.3451771270577602,0.5024771757427426
USER1617,34,Female,Lightly Active,Build Muscle,36.3,Low Carb,4.15,5362.377777777778,28.366666666666667,7.1883333333333335,69.32222222222222,1866.4555555555555,6.892444444444445,0.3518852373441707,0.43181912422385793
USER1618,24,Male,Lightly Active,Build Muscle,20.7,Vegan,4.8,5500.644444444444,26.455555555555556,6.917222222222222,70.02222222222223,1834.888888888889,7.113222222222223,0.3654023227307514,0.46558668098893075
USER1619,27,Male,Lightly Active,Weight Loss,18.0,Low Carb,6.27,5257.8,28.61111111111111,7.208888888888889,71.66666666666667,1849.2888888888888,6.768222222222222,0.3103930226804408,0.4266607918534094
USER1620,43,Male,Very Active,General Fitness,27.3,Balanced,4.55,10803.988888888889,66.64444444444445,7.930999999999999,68.93333333333334,2270.1222222222223,7.10788888888889,0.3855208496233537,0.5311774443607731
USER1621,33,Male,Sedentary,Build Muscle,24.5,Low Carb,3.63,2779.8777777777777,8.744444444444444,6.422555555555555,68.67777777777778,1645.1444444444444,6.977,0.31272621327536815,0.428772227150842
USER1622,18,Male,Sedentary,Weight Loss,27.3,Balanced,6.74,2860.088888888889,8.377777777777778,6.564555555555555,70.0111111111111,1633.1222222222223,7.117666666666667,0.3260261481212646,0.41164077252338316
USER1623,41,Male,Sedentary,Stress Management,28.3,Low Carb,3.99,2756.6222222222223,8.588888888888889,6.394,68.6,1664.7666666666667,7.165666666666667,0.37874470441027913,0.4876404361175902
USER1624,25,Other,Moderately Active,Stress Management,31.1,Vegetarian,4.11,8086.144444444444,45.48888888888889,7.417555555555556,69.16666666666667,2065.766666666667,7.254777777777777,0.3851371887310944,0.4554864945593242
USER1625,50,Male,Sedentary,Build Muscle,20.0,Low Carb,3.35,2814.6111111111113,8.466666666666667,6.47411111111111,72.5,1662.8777777777777,7.0394444444444435,0.284456348208858,0.4406897985116061
USER1626,42,Female,Moderately Active,Weight Loss,23.8,Vegetarian,5.73,8221.544444444444,45.56666666666667,7.514,70.68888888888888,2032.5555555555557,7.246333333333333,0.32334931525334903,0.43690863877682873
USER1627,27,Female,Lightly Active,General Fitness,27.7,Vegetarian,5.92,5753.9,26.477777777777778,6.974333333333334,69.28888888888889,1857.6555555555556,6.971222222222222,0.32318593333389267,0.42931549783385453
USER1628,44,Other,Lightly Active,Weight Loss,29.1,Low Carb,2.7,5278.844444444445,26.38888888888889,7.068333333333333,68.87777777777778,1842.2444444444445,6.916444444444445,0.33131948670641864,0.49071544610924117
USER1629,32,Female,Lightly Active,Weight Loss,34.8,Balanced,5.81,5776.866666666667,28.11111111111111,6.956222222222221,69.18888888888888,1867.3555555555556,7.00611111111111,0.3638076478118639,0.40035238833614345
USER1630,40,Female,Sedentary,General Fitness,29.8,Vegetarian,6.67,2661.1444444444446,7.8,6.535444444444445,69.41111111111111,1646.9222222222222,7.028,0.39924962542518805,0.4472905884583488
USER1631,36,Male,Sedentary,Weight Loss,25.8,High Protein,4.76,2764.7444444444445,8.511111111111111,6.358222222222222,70.53333333333333,1632.1777777777777,7.131555555555556,0.351058931038981,0.4182895579013172
USER1632,23,Male,Lightly Active,Weight Loss,22.4,Balanced,3.49,5118.077777777778,27.11111111111111,7.023666666666666,69.1,1833.8222222222223,6.836111111111111,0.3865996981792046,0.4871323023426254
USER1633,25,Male,Lightly Active,Weight Loss,23.7,Balanced,5.52,5670.477777777778,23.38888888888889,7.032444444444444,69.86666666666666,1847.5555555555557,6.824,0.3001023743180807,0.4583254458232163
USER1634,42,Female,Sedentary,Weight Loss,23.6,Balanced,4.64,2741.088888888889,8.755555555555556,6.4190000000000005,70.41111111111111,1660.5222222222221,7.263,0.4058515305340371,0.40524295723743775
USER1635,28,Female,Sedentary,Weight Loss,28.6,Vegetarian,1.96,2561.1222222222223,9.61111111111111,6.419888888888888,69.6,1654.1,6.9077777777777785,0.39420437492183036,0.4166763062762936
USER1636,27,Male,Very Active,Better Sleep,27.0,Vegetarian,4.55,10412.711111111112,71.38888888888889,8.008777777777777,70.77777777777777,2261.6111111111113,6.749111111111111,0.39443038166497996,0.4659173241390239
USER1637,22,Male,Sedentary,Weight Loss,20.7,Balanced,3.06,2794.1666666666665,8.866666666666667,6.452222222222223,68.9,1660.8333333333333,6.974333333333334,0.337191127304087,0.3980756303150118
USER1638,36,Female,Moderately Active,Weight Loss,24.3,Vegan,6.98,8123.711111111111,44.15555555555556,7.479,69.93333333333334,2034.6777777777777,6.961888888888888,0.3734965747501872,0.4693966157247682
USER1639,52,Male,Moderately Active,Weight Loss,29.5,Balanced,3.91,8362.322222222223,48.044444444444444,7.288555555555556,70.17777777777778,2094.4555555555557,6.720444444444444,0.3366888867489786,0.43421337889689793
USER1640,21,Female,Lightly Active,Better Sleep,27.4,Vegetarian,3.9,5344.733333333334,26.822222222222223,7.164111111111111,69.36666666666666,1848.1555555555556,6.861,0.402366338158543,0.4436331176408103
USER1641,32,Female,Sedentary,General Fitness,28.3,Balanced,2.05,2889.311111111111,9.11111111111111,6.551555555555556,67.52222222222223,1656.888888888889,7.037444444444445,0.3297191991849967,0.3837352567236262
USER1642,46,Female,Sedentary,Build Muscle,27.5,Balanced,4.77,2490.5666666666666,8.955555555555556,6.516777777777778,70.31111111111112,1640.4,6.752888888888889,0.4122074685944466,0.4025971468991385
USER1643,31,Female,Moderately Active,Stress Management,32.5,Balanced,5.77,8696.388888888889,47.522222222222226,7.478222222222222,70.85555555555555,2083.711111111111,7.023777777777777,0.37750623848395365,0.43351295555496894
USER1644,36,Female,Moderately Active,Build Muscle,26.9,Balanced,4.13,8548.622222222222,44.51111111111111,7.542888888888889,67.77777777777777,2054.711111111111,6.926666666666667,0.3727674933060407,0.46534150985558737
USER1645,21,Female,Moderately Active,Build Muscle,24.5,Low Carb,2.37,8273.711111111112,46.422222222222224,7.584444444444444,70.24444444444444,2044.611111111111,7.101555555555556,0.34201545350321366,0.421731229653987
USER1646,36,Female,Very Active,Weight Loss,22.3,Low Carb,2.71,11028.944444444445,76.36666666666666,8.13811111111111,69.56666666666666,2316.5,7.102111111111112,0.35845486642969826,0.44462445168855647
USER1647,30,Female,Moderately Active,Build Muscle,27.0,Balanced,4.96,7918.844444444445,46.68888888888889,7.507666666666667,69.65555555555555,2058.4666666666667,6.679555555555555,0.3155824899602106,0.45897313336917034
USER1648,41,Male,Sedentary,Build Muscle,18.0,Balanced,5.77,2634.688888888889,8.555555555555555,6.426888888888889,69.38888888888889,1630.8444444444444,6.765777777777777,0.3075278036947676,0.38025211527828134
USER1649,43,Male,Sedentary,General Fitness,25.3,Balanced,4.28,2691.8333333333335,7.911111111111111,6.504777777777777,68.74444444444444,1652.8333333333333,7.054444444444444,0.3780293444639362,0.4709785131204452
USER1650,57,Male,Moderately Active,Weight Loss,25.2,Vegetarian,3.06,8268.833333333334,49.166666666666664,7.451999999999999,68.37777777777778,2076.688888888889,7.02711111111111,0.42511531047516204,0.4150271640947952
USER1651,37,Male,Sedentary,General Fitness,20.5,Vegetarian,5.71,2671.5333333333333,8.188888888888888,6.461444444444444,68.53333333333333,1652.2111111111112,7.058666666666666,0.3445142222363824,0.4709961299864705
USER1652,35,Female,Sedentary,Weight Loss,22.3,Balanced,3.48,2770.8,9.333333333333334,6.575444444444444,69.15555555555555,1674.3111111111111,7.208,0.3774352916832498,0.4373318020666407
USER1653,33,Female,Moderately Active,Weight Loss,29.2,Low Carb,5.0,7944.177777777778,46.18888888888889,7.632,67.85555555555555,2048.711111111111,6.896444444444444,0.37883042790834254,0.4570551778498172
USER1654,28,Male,Lightly Active,Build Muscle,26.9,Balanced,2.42,5375.377777777778,28.3,6.994222222222223,70.34444444444445,1840.3555555555556,7.236666666666666,0.3495781274397199,0.42744554403748575
USER1655,35,Male,Very Active,Better Sleep,26.4,Vegan,4.54,11630.7,75.81111111111112,7.857444444444444,71.76666666666667,2338.1222222222223,6.606444444444445,0.33388151045330294,0.3946643542982605
USER1656,29,Other,Moderately Active,Build Muscle,27.2,Vegan,4.03,8271.666666666666,47.18888888888889,7.3838888888888885,69.77777777777777,2061.2444444444445,7.020444444444445,0.336466021206456,0.37333654253967785
USER1657,33,Male,Sedentary,General Fitness,26.4,Low Carb,5.1,2843.1444444444446,9.1,6.5345555555555555,68.71111111111111,1653.5111111111112,6.705555555555556,0.3583362262094032,0.4604049113734089
USER1658,45,Male,Very Active,Weight Loss,31.0,Vegan,6.0,10931.744444444445,72.43333333333334,7.918666666666666,71.12222222222222,2306.766666666667,6.896111111111111,0.3555251034363759,0.48981610210348053
USER1659,21,Female,Lightly Active,Weight Loss,26.5,Vegetarian,3.72,5534.922222222222,28.844444444444445,7.084444444444444,70.9,1865.0111111111112,7.179111111111111,0.30075561045295673,0.3823629101531562
USER1660,43,Female,Lightly Active,Weight Loss,20.2,Vegetarian,4.3,5575.488888888889,25.07777777777778,7.023333333333333,69.83333333333333,1843.1888888888889,6.968444444444444,0.34902701920209994,0.5048344284395969
USER1661,45,Male,Lightly Active,Build Muscle,32.5,Low Carb,7.77,5371.577777777778,27.855555555555554,6.976,70.32222222222222,1869.8777777777777,7.138111111111111,0.3870954159007691,0.42808888089982067
USER1662,30,Male,Sedentary,Weight Loss,27.5,Balanced,4.46,2750.0333333333333,8.3,6.562,69.17777777777778,1648.911111111111,7.094666666666667,0.3551773091901578,0.48946717393644107
USER1663,18,Male,Lightly Active,Weight Loss,23.6,Balanced,3.87,4982.344444444445,24.4,7.128222222222222,69.66666666666667,1809.6333333333334,7.123,0.41463789797695766,0.4933336014419048
USER1664,25,Female,Sedentary,Stress Management,21.0,Balanced,6.79,2642.0777777777776,8.988888888888889,6.516777777777778,69.91111111111111,1663.3666666666666,6.892777777777778,0.34345419942219657,0.4019699671821128
USER1665,44,Female,Lightly Active,Weight Loss,27.6,Low Carb,5.21,5422.5888888888885,27.044444444444444,6.973333333333334,70.5111111111111,1835.4888888888888,7.237666666666667,0.3549589200198514,0.4552130699709591
USER1666,31,Male,Lightly Active,General Fitness,25.5,Balanced,4.66,5381.533333333334,26.788888888888888,7.119666666666666,70.07777777777778,1849.2888888888888,7.224777777777778,0.3448007557321471,0.42070490558954915
USER1667,22,Female,Moderately Active,Build Muscle,32.3,Balanced,2.31,7608.866666666667,44.733333333333334,7.557444444444444,71.24444444444444,2015.8111111111111,6.928444444444444,0.3360594184947455,0.46807305516943387
USER1668,26,Female,Moderately Active,General Fitness,24.6,Balanced,4.32,8056.2555555555555,46.72222222222222,7.481222222222222,68.0111111111111,2050.6444444444446,6.712666666666666,0.3786595761939711,0.4216803396072817
USER1669,40,Male,Sedentary,General Fitness,22.7,Balanced,3.42,2822.4222222222224,9.233333333333333,6.524666666666667,69.68888888888888,1674.5777777777778,6.855333333333333,0.3451995992888786,0.41994285770183976
USER1670,37,Female,Lightly Active,Build Muscle,29.6,Low Carb,6.83,5439.0888888888885,28.72222222222222,6.828777777777778,71.42222222222222,1852.9444444444443,6.7620000000000005,0.3615702659498731,0.4611249426887188
USER1671,29,Female,Lightly Active,Weight Loss,29.7,Vegan,4.03,5230.8,26.7,6.965333333333334,69.7,1852.1,7.104777777777778,0.36889800170925147,0.4477908902209393
USER1672,28,Male,Sedentary,General Fitness,26.7,Vegetarian,4.18,2619.0666666666666,9.244444444444444,6.444999999999999,69.15555555555555,1629.7,7.131222222222221,0.3980199342657646,0.3883650958060836
USER1673,28,Male,Moderately Active,Stress Management,28.7,Low Carb,5.02,8046.1,42.96666666666667,7.499777777777778,68.93333333333334,2027.411111111111,7.186888888888889,0.39434502860991455,0.4440126060778076
USER1674,22,Female,Moderately Active,Weight Loss,25.8,Low Carb,5.72,8338.844444444445,44.13333333333333,7.499777777777778,69.5,2059.5555555555557,6.939,0.370831402960353,0.4375098863454056
USER1675,48,Female,Sedentary,Weight Loss,26.9,Balanced,5.42,2759.088888888889,9.122222222222222,6.431777777777778,69.9,1668.7555555555555,6.905444444444445,0.30660190602159915,0.41073300245883565
USER1676,28,Female,Lightly Active,Stress Management,30.7,Balanced,5.66,5279.2444444444445,25.955555555555556,7.064333333333333,69.73333333333333,1832.6888888888889,7.161333333333333,0.38062554878753424,0.5210170411000696
USER1677,44,Female,Sedentary,Build Muscle,28.5,Vegan,6.05,2735.8888888888887,8.8,6.456888888888889,71.27777777777777,1623.4,7.080555555555556,0.36030534515572893,0.38155928333007233
USER1678,47,Female,Moderately Active,General Fitness,25.3,Balanced,1.97,8608.211111111112,46.2,7.452333333333334,68.26666666666667,2056.677777777778,6.803333333333333,0.3124933352508289,0.3934218020828444
USER1679,41,Male,Sedentary,Build Muscle,31.4,Balanced,3.53,2822.5333333333333,8.477777777777778,6.503444444444444,71.53333333333333,1647.4666666666667,7.115666666666666,0.3681090433558834,0.43849170101597856
USER1680,27,Female,Very Active,Weight Loss,18.0,Vegetarian,5.42,9961.877777777778,73.45555555555555,7.975,70.87777777777778,2279.8444444444444,7.0616666666666665,0.3798345563912019,0.40461844331179886
USER1681,36,Male,Moderately Active,General Fitness,34.2,Balanced,2.56,8724.388888888889,47.91111111111111,7.298111111111112,69.6,2102.788888888889,6.860333333333333,0.39925194456091306,0.44753515346770034
USER1682,31,Male,Lightly Active,General Fitness,19.2,Balanced,5.99,5398.611111111111,27.155555555555555,6.8147777777777785,70.12222222222222,1839.9,7.058111111111112,0.4214845373216877,0.41692447920234665
USER1683,22,Female,Lightly Active,Weight Loss,23.5,Balanced,5.68,5493.611111111111,25.377777777777776,6.934777777777778,66.87777777777778,1847.2666666666667,7.0696666666666665,0.4017481152894141,0.4359117856596174
USER1684,35,Female,Very Active,Build Muscle,25.8,Balanced,2.58,10799.822222222223,67.55555555555556,7.8614444444444445,70.95555555555555,2289.711111111111,6.834,0.38619479440284366,0.5088051788589121
USER1685,20,Male,Lightly Active,Stress Management,25.4,Balanced,3.39,5634.955555555555,29.022222222222222,6.894444444444445,69.56666666666666,1895.5222222222221,6.628333333333333,0.32974139737910413,0.4513559794473459
USER1686,43,Female,Sedentary,General Fitness,30.0,Balanced,3.52,2717.4666666666667,8.633333333333333,6.368666666666666,68.16666666666667,1663.9444444444443,7.311777777777778,0.37462223080790713,0.427009808117721
USER1687,27,Male,Lightly Active,Weight Loss,21.8,Low Carb,5.17,5656.444444444444,27.22222222222222,6.997222222222222,69.55555555555556,1873.6222222222223,7.088555555555556,0.3358664608490318,0.4514771396906109
USER1688,34,Male,Moderately Active,General Fitness,27.0,Vegetarian,3.61,8475.011111111111,41.544444444444444,7.424777777777778,69.66666666666667,2032.911111111111,7.187,0.3491804986248947,0.5197369056517593
USER1689,34,Male,Moderately Active,General Fitness,23.7,Balanced,3.08,8291.18888888889,45.522222222222226,7.424888888888889,69.44444444444444,2049.9666666666667,7.017777777777778,0.34127198431761174,0.4761835633395729
USER1690,29,Female,Moderately Active,Stress Management,27.2,Vegan,6.78,7951.488888888889,46.48888888888889,7.485555555555556,69.45555555555555,2053.988888888889,6.840222222222223,0.35863223559177015,0.4373267569242228
USER1691,37,Female,Moderately Active,General Fitness,25.7,Balanced,3.42,7869.977777777778,45.56666666666667,7.406555555555556,70.4888888888889,2063.6,7.149444444444445,0.38057702705083646,0.36914436443120996
USER1692,27,Male,Moderately Active,Weight Loss,26.4,Balanced,4.06,8044.144444444444,44.78888888888889,7.326555555555555,70.46666666666667,2032.8777777777777,6.995555555555556,0.35651365533654716,0.41907163542886117
USER1693,40,Female,Very Active,General Fitness,23.8,Balanced,5.03,10945.344444444445,68.83333333333333,7.905333333333333,69.26666666666667,2270.4333333333334,6.956888888888889,0.3710875602967911,0.45728446790994376
USER1694,18,Male,Sedentary,General Fitness,24.0,Low Carb,3.41,2655.9666666666667,8.233333333333333,6.492444444444445,69.68888888888888,1650.4333333333334,7.197333333333333,0.3802362738200957,0.42625275063150386
USER1695,33,Female,Lightly Active,Weight Loss,27.1,Balanced,5.21,5291.8,26.144444444444446,6.983888888888888,68.57777777777778,1848.3555555555556,7.188222222222222,0.3909055843806139,0.47899999671032295
USER1696,51,Male,Moderately Active,Build Muscle,29.8,Low Carb,3.67,8049.877777777778,43.34444444444444,7.376444444444444,68.87777777777778,2039.5,6.863777777777778,0.3771893445394181,0.4595922167520404
USER1697,21,Male,Moderately Active,Build Muscle,23.6,Vegetarian,7.16,8075.355555555556,44.17777777777778,7.448666666666667,70.38888888888889,2048.3888888888887,7.0568888888888885,0.3337744829122181,0.4736080977618984
USER1698,25,Female,Moderately Active,General Fitness,22.5,Low Carb,3.23,8566.122222222222,46.522222222222226,7.519888888888889,69.46666666666667,2078.411111111111,7.011777777777777,0.33606512406906824,0.43607311586966524
USER1699,37,Male,Sedentary,Weight Loss,28.5,Low Carb,3.98,2865.4333333333334,7.966666666666667,6.4912222222222224,69.0,1650.1333333333334,7.0457777777777775,0.3586845435611643,0.4732883681915898
USER1700,33,Male,Moderately Active,General Fitness,25.9,High Protein,6.09,8002.655555555555,43.0,7.4864444444444445,70.08888888888889,2045.588888888889,6.958,0.3357667445931849,0.4951787760011733
USER1701,35,Female,Moderately Active,Better Sleep,29.3,Balanced,5.93,8388.966666666667,45.21111111111111,7.477888888888889,70.02222222222223,2057.0222222222224,7.017222222222221,0.36040771099628016,0.3997154639216592
USER1702,36,Other,Sedentary,Stress Management,22.4,Balanced,4.0,2608.366666666667,9.344444444444445,6.474555555555556,69.75555555555556,1641.6777777777777,7.019222222222222,0.3601067157134398,0.445140826225678
USER1703,38,Male,Lightly Active,Better Sleep,18.9,Vegetarian,6.98,5617.8,26.788888888888888,6.9735555555555555,70.44444444444444,1858.6777777777777,7.0856666666666674,0.3615805696036414,0.4586339828671515
USER1704,43,Male,Sedentary,Better Sleep,23.9,Low Carb,2.3,2671.2444444444445,8.6,6.476999999999999,69.85555555555555,1648.3666666666666,7.039666666666667,0.358466404471495,0.4793176090760388
USER1705,36,Male,Lightly Active,Weight Loss,22.9,Balanced,4.41,5469.177777777778,26.333333333333332,7.025111111111111,68.93333333333334,1851.5555555555557,7.104555555555555,0.3043128918448694,0.43185198072257985
USER1706,29,Female,Sedentary,General Fitness,25.7,Balanced,3.75,2639.5,8.744444444444444,6.551666666666667,70.75555555555556,1628.9888888888888,7.079,0.3661166274413234,0.40491109021698424
USER1707,38,Male,Lightly Active,Build Muscle,23.5,Balanced,4.08,5472.822222222222,26.711111111111112,6.822,70.44444444444444,1862.6777777777777,7.285333333333333,0.3387843875452203,0.46749591743190805
USER1708,50,Female,Lightly Active,Stress Management,29.0,Balanced,3.33,5713.833333333333,26.155555555555555,7.050666666666666,69.4888888888889,1866.6222222222223,6.899555555555556,0.3377389110016369,0.46879774189156276
USER1709,30,Other,Moderately Active,Weight Loss,24.8,Balanced,4.31,8206.288888888888,46.75555555555555,7.505888888888888,68.57777777777778,2070.988888888889,6.988333333333334,0.3243400469115443,0.4326278088839183
USER1710,22,Male,Moderately Active,Better Sleep,26.6,Vegan,2.54,8259.944444444445,47.05555555555556,7.551555555555556,69.68888888888888,2063.8888888888887,7.0793333333333335,0.3525317699548146,0.453244362424839
USER1711,43,Male,Moderately Active,General Fitness,26.6,Vegetarian,4.3,8146.388888888889,48.71111111111111,7.643222222222222,69.35555555555555,2088.0,6.815,0.3657428406517563,0.3886736936495385
USER1712,30,Male,Sedentary,Stress Management,26.8,Balanced,3.86,2663.7444444444445,8.38888888888889,6.472777777777777,69.52222222222223,1656.8333333333333,6.997777777777777,0.36050640197310085,0.4244629095668822
USER1713,18,Male,Sedentary,Weight Loss,25.9,Low Carb,4.53,2760.3444444444444,8.222222222222221,6.569000000000001,68.57777777777778,1647.0333333333333,6.969777777777778,0.34539753788428224,0.45195981359192405
USER1714,40,Female,Moderately Active,Weight Loss,28.0,Vegan,4.1,8191.444444444444,43.18888888888889,7.485555555555556,69.96666666666667,2063.6444444444446,6.920111111111111,0.3531572682269415,0.4228449195577854
USER1715,26,Male,Sedentary,Stress Management,22.8,Balanced,3.52,2745.0444444444443,7.666666666666667,6.413333333333334,70.11111111111111,1636.8444444444444,7.043555555555555,0.3014628615710297,0.4660040378726448
USER1716,31,Male,Very Active,Weight Loss,31.6,Balanced,2.73,11062.5,72.43333333333334,7.8787777777777785,70.34444444444445,2297.1222222222223,7.179333333333333,0.35808755845548546,0.46572523378685365
USER1717,35,Female,Moderately Active,Stress Management,25.1,Low Carb,4.94,8650.011111111111,47.888888888888886,7.431555555555556,71.21111111111111,2084.366666666667,7.098999999999999,0.3586754069753847,0.3985394305284615
USER1718,33,Male,Lightly Active,Weight Loss,20.8,Vegetarian,3.79,5816.566666666667,27.033333333333335,7.030222222222222,69.65555555555555,1874.2666666666667,6.685555555555556,0.34286250475431373,0.4584426351100177
USER1719,39,Female,Very Active,General Fitness,26.8,Balanced,5.34,11536.744444444445,75.37777777777778,7.917222222222222,67.96666666666667,2333.2555555555555,6.899555555555556,0.33881975940829384,0.4564684568148836
USER1720,27,Male,Sedentary,Build Muscle,22.6,High Protein,3.44,2793.9222222222224,9.1,6.480666666666666,69.64444444444445,1679.4222222222222,7.076222222222222,0.33595477331644613,0.3523942750715502
USER1721,37,Female,Lightly Active,General Fitness,28.7,Balanced,2.91,5579.0888888888885,27.833333333333332,6.9912222222222224,68.56666666666666,1850.9555555555555,6.909222222222223,0.3256190027868392,0.4153894130362032
USER1722,29,Female,Moderately Active,General Fitness,34.8,Balanced,2.47,8066.933333333333,44.67777777777778,7.472888888888888,69.65555555555555,2053.777777777778,7.253333333333333,0.36309961607084823,0.44311871933619884
USER1723,39,Female,Lightly Active,Build Muscle,22.9,Balanced,6.12,5441.711111111111,28.27777777777778,6.939222222222222,69.67777777777778,1853.2555555555555,7.157,0.3463200561167884,0.36762128819515527
USER1724,38,Female,Very Active,Weight Loss,27.3,Balanced,1.99,10595.511111111111,66.28888888888889,8.052666666666667,68.42222222222222,2238.688888888889,6.915666666666667,0.35732003302221665,0.47603718588027555
USER1725,22,Male,Sedentary,Weight Loss,19.0,Vegetarian,4.41,2725.211111111111,8.677777777777777,6.479,69.28888888888889,1654.2666666666667,7.048111111111112,0.3487561230612697,0.409519797550761
USER1726,42,Male,Lightly Active,General Fitness,27.8,High Protein,6.83,5601.833333333333,24.622222222222224,6.978,70.17777777777778,1865.5555555555557,6.832666666666666,0.33693721672719845,0.5492916267250902
USER1727,26,Female,Lightly Active,General Fitness,22.5,Balanced,4.34,5505.566666666667,25.544444444444444,7.108666666666666,70.15555555555555,1833.4333333333334,6.832555555555555,0.3519064247655927,0.47689492644780535
USER1728,40,Female,Moderately Active,General Fitness,23.5,High Protein,6.56,8811.788888888888,48.15555555555556,7.543,68.55555555555556,2103.911111111111,6.893666666666666,0.33829796598533757,0.42120886614632624
USER1729,35,Male,Lightly Active,General Fitness,21.6,Vegetarian,3.77,5310.9,29.61111111111111,6.919333333333333,69.1,1862.1444444444444,6.980333333333333,0.3502414621249378,0.4092894984617554
USER1730,50,Male,Lightly Active,Build Muscle,28.9,Balanced,2.75,5712.377777777778,27.08888888888889,7.067555555555556,68.36666666666666,1872.911111111111,7.112777777777778,0.3380158301930925,0.4569875284355687
USER1731,29,Male,Moderately Active,Build Muscle,30.0,Low Carb,4.24,7956.933333333333,43.7,7.649222222222222,70.4,2024.2222222222222,7.072333333333333,0.3969689639669644,0.4074953607058378
USER1732,28,Male,Sedentary,Weight Loss,26.1,Balanced,2.35,2864.1555555555556,8.633333333333333,6.574111111111111,70.5,1669.7222222222222,7.282,0.3394260921574598,0.43341085948616076
USER1733,31,Male,Moderately Active,Build Muscle,22.5,Low Carb,4.1,8119.077777777778,45.12222222222222,7.465222222222223,70.86666666666666,2042.388888888889,7.069333333333334,0.3297868513590598,0.4247811541519742
USER1734,28,Female,Lightly Active,Better Sleep,32.4,Balanced,3.02,5358.277777777777,26.833333333333332,7.022555555555555,68.93333333333334,1846.5,7.130999999999999,0.3777913759014602,0.44363943573632236
USER1735,39,Male,Moderately Active,Stress Management,23.0,Low Carb,4.78,8051.522222222222,43.111111111111114,7.585888888888889,70.28888888888889,2039.4333333333334,7.1834444444444445,0.3732225676092843,0.4667731265673937
USER1736,18,Male,Moderately Active,Build Muscle,18.0,Balanced,1.97,8317.8,42.08888888888889,7.540666666666667,70.5,2059.322222222222,6.921222222222222,0.39770643455495547,0.46758205520669754
USER1737,21,Female,Sedentary,General Fitness,27.8,Vegetarian,4.34,2708.6444444444446,8.3,6.615222222222222,70.12222222222222,1639.5333333333333,7.2972222222222225,0.30722651333463113,0.4599698986377037
USER1738,21,Female,Lightly Active,Stress Management,21.6,Vegetarian,6.6,5192.9,25.31111111111111,7.148888888888889,69.67777777777778,1849.4222222222222,6.885888888888889,0.31474444391872547,0.42070137628666726
USER1739,41,Female,Moderately Active,Build Muscle,30.0,Balanced,5.09,8105.144444444444,44.27777777777778,7.414,70.12222222222222,2063.3,7.011444444444444,0.35643388955353905,0.4444824863173514
